time_sec,leg_id,planned_x_rel_m,planned_y_rel_m,planned_z_rel_m,actual_x_rel_m,actual_y_rel_m,actual_z_rel_m,actual_x_abs_m,actual_y_abs_m,actual_z_abs_m
1.939178,1,0.042483,0.000000,0.108290,0.044994,-0.001000,0.107995,0.007669,-0.109000,-0.155091
1.939178,2,0.042483,0.000000,0.108290,0.044226,0.001217,0.108294,0.007690,0.109217,-0.156237
1.939178,3,0.042483,0.000000,0.108290,0.042779,-0.001351,0.108615,0.005136,-0.109351,-0.154690
1.943577,0,0.042544,0.000000,0.108599,0.042937,0.001030,0.108369,0.001859,0.109030,-0.155346
1.943577,1,0.042544,0.000000,0.108599,0.045041,-0.000998,0.108268,0.007717,-0.108998,-0.154818
1.943577,2,0.042544,0.000000,0.108599,0.044285,0.001219,0.108594,0.007749,0.109219,-0.155937
1.943577,3,0.042544,0.000000,0.108599,0.042866,-0.001352,0.108959,0.005224,-0.109352,-0.154346
1.948054,0,0.042605,0.000000,0.108913,0.042984,0.001033,0.108694,0.001907,0.109033,-0.155022
1.948054,1,0.042605,0.000000,0.108913,0.045081,-0.000992,0.108567,0.007756,-0.108992,-0.154519
1.948054,2,0.042605,0.000000,0.108913,0.044330,0.001217,0.108900,0.007794,0.109217,-0.155631
1.948054,3,0.042605,0.000000,0.108913,0.042954,-0.001345,0.109300,0.005312,-0.109345,-0.154006
1.952445,0,0.042665,0.000000,0.109220,0.043041,0.001031,0.109008,0.001964,0.109031,-0.154707
1.952445,1,0.042665,0.000000,0.109220,0.045143,-0.000994,0.108902,0.007818,-0.108994,-0.154185
1.952445,2,0.042665,0.000000,0.109220,0.044390,0.001224,0.109224,0.007854,0.109224,-0.155308
1.952445,3,0.042665,0.000000,0.109220,0.043027,-0.001356,0.109650,0.005385,-0.109356,-0.153655
1.956581,0,0.042722,0.000000,0.109509,0.043096,0.001028,0.109316,0.002018,0.109028,-0.154399
1.956581,1,0.042722,0.000000,0.109509,0.045193,-0.000992,0.109208,0.007868,-0.108992,-0.153878
1.956581,2,0.042722,0.000000,0.109509,0.044434,0.001221,0.109500,0.007898,0.109221,-0.155032
1.956581,3,0.042722,0.000000,0.109509,0.043093,-0.001358,0.109953,0.005451,-0.109358,-0.153352
1.960392,0,0.042774,0.000000,0.109774,0.043143,0.001031,0.109624,0.002066,0.109031,-0.154092
1.960392,1,0.042774,0.000000,0.109774,0.045235,-0.000990,0.109498,0.007910,-0.108990,-0.153588
1.960392,2,0.042774,0.000000,0.109774,0.044477,0.001229,0.109762,0.007941,0.109229,-0.154770
1.960392,3,0.042774,0.000000,0.109774,0.043150,-0.001365,0.110242,0.005508,-0.109365,-0.153063
1.964926,0,0.042835,0.000000,0.110090,0.043190,0.001034,0.109905,0.002113,0.109034,-0.153811
1.964926,1,0.042835,0.000000,0.110090,0.045287,-0.000989,0.109781,0.007962,-0.108989,-0.153305
1.964926,2,0.042835,0.000000,0.110090,0.044544,0.001231,0.110069,0.008008,0.109231,-0.154462
1.964926,3,0.042835,0.000000,0.110090,0.043225,-0.001362,0.110579,0.005583,-0.109362,-0.152726
1.969391,0,0.042895,0.000000,0.110399,0.043255,0.001027,0.110230,0.002178,0.109027,-0.153486
1.969391,1,0.042895,0.000000,0.110399,0.045352,-0.001000,0.110129,0.008028,-0.109000,-0.152957
1.969391,2,0.042895,0.000000,0.110399,0.044619,0.001238,0.110407,0.008084,0.109238,-0.154124
1.969391,3,0.042895,0.000000,0.110399,0.043300,-0.001368,0.110903,0.005657,-0.109368,-0.152403
1.973429,0,0.042949,0.000000,0.110678,0.043313,0.001030,0.110548,0.002236,0.109030,-0.153168
1.973429,1,0.042949,0.000000,0.110678,0.045401,-0.001003,0.110426,0.008076,-0.109003,-0.152660
1.973429,2,0.042949,0.000000,0.110678,0.044694,0.001231,0.110705,0.008158,0.109231,-0.153826
1.973429,3,0.042949,0.000000,0.110678,0.043361,-0.001365,0.111196,0.005719,-0.109365,-0.152110
1.976883,0,0.042996,0.000000,0.110917,0.043369,0.001028,0.110832,0.002291,0.109028,-0.152883
1.976883,1,0.042996,0.000000,0.110917,0.045455,-0.001001,0.110686,0.008130,-0.109001,-0.152400
1.976883,2,0.042996,0.000000,0.110917,0.044752,0.001233,0.110959,0.008216,0.109233,-0.153573
1.976883,3,0.042996,0.000000,0.110917,0.043403,-0.001377,0.111440,0.005761,-0.109377,-0.151865
1.981366,0,0.043055,0.000000,0.111226,0.043418,0.001031,0.111100,0.002341,0.109031,-0.152616
1.981366,1,0.043055,0.000000,0.111226,0.045501,-0.001004,0.110969,0.008176,-0.109004,-0.152117
1.981366,2,0.043055,0.000000,0.111226,0.044835,0.001235,0.111301,0.008300,0.109235,-0.153230
1.981366,3,0.043055,0.000000,0.111226,0.043477,-0.001379,0.111778,0.005834,-0.109379,-0.151527
1.985705,0,0.043113,0.000000,0.111524,0.043466,0.001033,0.111401,0.002389,0.109033,-0.152314
1.985705,1,0.043113,0.000000,0.111524,0.045581,-0.001002,0.111291,0.008256,-0.109002,-0.151795
1.985705,2,0.043113,0.000000,0.111524,0.044917,0.001233,0.111637,0.008381,0.109233,-0.152895
1.985705,3,0.043113,0.000000,0.111524,0.043530,-0.001376,0.112081,0.005888,-0.109376,-0.151224
1.988541,0,0.043150,0.000000,0.111718,0.043524,0.001031,0.111700,0.002447,0.109031,-0.152016
1.988541,1,0.043150,0.000000,0.111718,0.045638,-0.001009,0.111565,0.008313,-0.109009,-0.151521
1.988541,2,0.043150,0.000000,0.111718,0.044972,0.001231,0.111880,0.008436,0.109231,-0.152652
1.988541,3,0.043150,0.000000,0.111718,0.043572,-0.001379,0.112285,0.005930,-0.109379,-0.151020
1.991636,0,0.043191,0.000000,0.111930,0.043559,0.001030,0.111903,0.002482,0.109030,-0.151813
1.991636,1,0.043191,0.000000,0.111930,0.045675,-0.001008,0.111780,0.008350,-0.109008,-0.151306
1.991636,2,0.043191,0.000000,0.111930,0.045014,0.001229,0.112099,0.008479,0.109229,-0.152433
1.991636,3,0.043191,0.000000,0.111930,0.043634,-0.001381,0.112528,0.005992,-0.109381,-0.150777
1.995046,0,0.043236,0.000000,0.112163,0.043609,0.001033,0.112120,0.002532,0.109033,-0.151596
1.995046,1,0.043236,0.000000,0.112163,0.045730,-0.001006,0.112023,0.008405,-0.109006,-0.151063
1.995046,2,0.043236,0.000000,0.112163,0.045074,0.001236,0.112359,0.008538,0.109236,-0.152172
1.995046,3,0.043236,0.000000,0.112163,0.043689,-0.001388,0.112787,0.006046,-0.109388,-0.150518
1.998167,0,0.043277,0.000000,0.112375,0.043653,0.001031,0.112374,0.002576,0.109031,-0.151341
1.998167,1,0.043277,0.000000,0.112375,0.045795,-0.001004,0.112298,0.008470,-0.109004,-0.150788
1.998167,2,0.043277,0.000000,0.112375,0.045128,0.001234,0.112592,0.008592,0.109234,-0.151939
1.998167,3,0.043277,0.000000,0.112375,0.043736,-0.001395,0.113032,0.006094,-0.109395,-0.150273
2.001046,0,0.043315,0.000000,0.112571,0.043696,0.001030,0.112568,0.002619,0.109030,-0.151148
2.001046,1,0.043315,0.000000,0.112571,0.045830,-0.001003,0.112510,0.008505,-0.109003,-0.150576
2.001046,2,0.043315,0.000000,0.112571,0.045163,0.001228,0.112784,0.008628,0.109228,-0.151748
2.001046,3,0.043315,0.000000,0.112571,0.043781,-0.001393,0.113247,0.006139,-0.109393,-0.150058
2.003927,0,0.043353,0.000000,0.112767,0.043735,0.001028,0.112778,0.002658,0.109028,-0.150938
2.003927,1,0.043353,0.000000,0.112767,0.045870,-0.001002,0.112722,0.008545,-0.109002,-0.150364
2.003927,2,0.043353,0.000000,0.112767,0.045208,0.001236,0.112996,0.008673,0.109236,-0.151536
2.003927,3,0.043353,0.000000,0.112767,0.043826,-0.001386,0.113459,0.006184,-0.109386,-0.149846
2.007090,0,0.043394,0.000000,0.112981,0.043791,0.001022,0.112992,0.002714,0.109022,-0.150724
2.007090,1,0.043394,0.000000,0.112981,0.045913,-0.001000,0.112951,0.008588,-0.109000,-0.150135
2.007090,2,0.043394,0.000000,0.112981,0.045250,0.001234,0.113195,0.008715,0.109234,-0.151337
2.007090,3,0.043394,0.000000,0.112981,0.043860,-0.001389,0.113684,0.006218,-0.109389,-0.149621
2.010091,0,0.043433,0.000000,0.113184,0.043825,0.001035,0.113229,0.002747,0.109035,-0.150486
2.010091,1,0.043433,0.000000,0.113184,0.045950,-0.000994,0.113191,0.008625,-0.108994,-0.149895
2.010091,2,0.043433,0.000000,0.113184,0.045295,0.001232,0.113427,0.008759,0.109232,-0.151104
2.010091,3,0.043433,0.000000,0.113184,0.043911,-0.001391,0.113923,0.006269,-0.109391,-0.149382
2.013912,0,0.043482,0.000000,0.113442,0.043870,0.001024,0.113447,0.002793,0.109024,-0.150269
2.013912,1,0.043482,0.000000,0.113442,0.045987,-0.000997,0.113420,0.008662,-0.108997,-0.149666
2.013912,2,0.043482,0.000000,0.113442,0.045337,0.001226,0.113660,0.008801,0.109226,-0.150871
2.013912,3,0.043482,0.000000,0.113442,0.043969,-0.001389,0.114193,0.006327,-0.109389,-0.149112
2.018184,0,0.043537,0.000000,0.113730,0.043930,0.001031,0.113722,0.002853,0.109031,-0.149994
2.018184,1,0.043537,0.000000,0.113730,0.046028,-0.000991,0.113707,0.008703,-0.108991,-0.149379
2.018184,2,0.043537,0.000000,0.113730,0.045403,0.001232,0.113982,0.008867,0.109232,-0.150549
2.018184,3,0.043537,0.000000,0.113730,0.044023,-0.001390,0.114510,0.006381,-0.109390,-0.148795
2.022302,0,0.043590,0.000000,0.114007,0.043985,0.001029,0.114013,0.002908,0.109029,-0.149702
2.022302,1,0.043590,0.000000,0.114007,0.046059,-0.000989,0.113993,0.008734,-0.108989,-0.149093
2.022302,2,0.043590,0.000000,0.114007,0.045467,0.001230,0.114284,0.008931,0.109230,-0.150248
2.022302,3,0.043590,0.000000,0.114007,0.044072,-0.001383,0.114793,0.006430,-0.109383,-0.148512
2.026389,0,0.043643,0.000000,0.114280,0.044031,0.001032,0.114268,0.002954,0.109032,-0.149448
2.026389,1,0.043643,0.000000,0.114280,0.046091,-0.000992,0.114249,0.008767,-0.108992,-0.148837
2.026389,2,0.043643,0.000000,0.114280,0.045535,0.001227,0.114576,0.008999,0.109227,-0.149956
2.026389,3,0.043643,0.000000,0.114280,0.044121,-0.001385,0.115066,0.006479,-0.109385,-0.148239
2.030945,0,0.043701,0.000000,0.114585,0.044099,0.001035,0.114554,0.003021,0.109035,-0.149162
2.030945,1,0.043701,0.000000,0.114585,0.046120,-0.000990,0.114522,0.008795,-0.108990,-0.148564
2.030945,2,0.043701,0.000000,0.114585,0.045599,0.001229,0.114881,0.009063,0.109229,-0.149650
2.030945,3,0.043701,0.000000,0.114585,0.044172,-0.001387,0.115387,0.006530,-0.109387,-0.147918
2.035426,0,0.043758,0.000000,0.114883,0.044154,0.001024,0.114832,0.003077,0.109024,-0.148883
2.035426,1,0.043758,0.000000,0.114883,0.046157,-0.000997,0.114809,0.008832,-0.108997,-0.148277
2.035426,2,0.043758,0.000000,0.114883,0.045662,0.001231,0.115193,0.009126,0.109231,-0.149338
2.035426,3,0.043758,0.000000,0.114883,0.044227,-0.001388,0.115697,0.006585,-0.109388,-0.147608
2.039593,0,0.043810,0.000000,0.115160,0.044203,0.001031,0.115121,0.003126,0.109031,-0.148595
2.039593,1,0.043810,0.000000,0.115160,0.046202,-0.000995,0.115089,0.008877,-0.108995,-0.147997
2.039593,2,0.043810,0.000000,0.115160,0.045717,0.001229,0.115478,0.009181,0.109229,-0.149054
2.039593,3,0.043810,0.000000,0.115160,0.044274,-0.001390,0.115984,0.006632,-0.109390,-0.147321
2.044127,0,0.043867,0.000000,0.115460,0.044268,0.001020,0.115393,0.003191,0.109020,-0.148322
2.044127,1,0.043867,0.000000,0.115460,0.046259,-0.000998,0.115378,0.008934,-0.108998,-0.147709
2.044127,2,0.043867,0.000000,0.115460,0.045773,0.001231,0.115776,0.009237,0.109231,-0.148755
2.044127,3,0.043867,0.000000,0.115460,0.044332,-0.001391,0.116302,0.006690,-0.109391,-0.147003
2.048537,0,0.043923,0.000000,0.115752,0.044331,0.001027,0.115699,0.003254,0.109027,-0.148016
2.048537,1,0.043923,0.000000,0.115752,0.046308,-0.000995,0.115676,0.008983,-0.108995,-0.147410
2.048537,2,0.043923,0.000000,0.115752,0.045819,0.001233,0.116064,0.009284,0.109233,-0.148468
2.048537,3,0.043923,0.000000,0.115752,0.044391,-0.001397,0.116616,0.006749,-0.109397,-0.146689
2.052511,0,0.043972,0.000000,0.116013,0.044401,0.001025,0.116005,0.003324,0.109025,-0.147710
2.052511,1,0.043972,0.000000,0.116013,0.046364,-0.000994,0.115961,0.009039,-0.108994,-0.147126
2.052511,2,0.043972,0.000000,0.116013,0.045873,0.001235,0.116348,0.009337,0.109235,-0.148183
2.052511,3,0.043972,0.000000,0.116013,0.044432,-0.001399,0.116889,0.006789,-0.109399,-0.146416
2.055668,0,0.044011,0.000000,0.116221,0.044467,0.001023,0.116268,0.003389,0.109023,-0.147448
2.055668,1,0.044011,0.000000,0.116221,0.046399,-0.000992,0.116210,0.009075,-0.108992,-0.146876
2.055668,2,0.044011,0.000000,0.116221,0.045920,0.001229,0.116585,0.009385,0.109229,-0.147946
2.055668,3,0.044011,0.000000,0.116221,0.044480,-0.001393,0.117119,0.006838,-0.109393,-0.146187
2.058834,0,0.044051,0.000000,0.116428,0.044515,0.001021,0.116489,0.003438,0.109021,-0.147227
2.058834,1,0.044051,0.000000,0.116428,0.046445,-0.000995,0.116430,0.009120,-0.108995,-0.146656
2.058834,2,0.044051,0.000000,0.116428,0.045970,0.001232,0.116816,0.009435,0.109232,-0.147716
2.058834,3,0.044051,0.000000,0.116428,0.044516,-0.001395,0.117337,0.006874,-0.109395,-0.145968
2.061897,0,0.044089,0.000000,0.116628,0.044569,0.001020,0.116704,0.003492,0.109020,-0.147012
2.061897,1,0.044089,0.000000,0.116628,0.046487,-0.000993,0.116640,0.009162,-0.108993,-0.146446
2.061897,2,0.044089,0.000000,0.116628,0.046009,0.001234,0.117032,0.009473,0.109234,-0.147500
2.061897,3,0.044089,0.000000,0.116628,0.044550,-0.001393,0.117549,0.006907,-0.109393,-0.145756
2.064994,0,0.044127,0.000000,0.116830,0.044607,0.001009,0.116908,0.003530,0.109009,-0.146808
2.064994,1,0.044127,0.000000,0.116830,0.046519,-0.000992,0.116856,0.009194,-0.108992,-0.146230
2.064994,2,0.044127,0.000000,0.116830,0.046057,0.001232,0.117255,0.009521,0.109232,-0.147276
2.064994,3,0.044127,0.000000,0.116830,0.044583,-0.001400,0.117757,0.006941,-0.109400,-0.145548
2.068213,0,0.044166,0.000000,0.117040,0.044658,0.001012,0.117112,0.003581,0.109012,-0.146603
2.068213,1,0.044166,0.000000,0.117040,0.046548,-0.000995,0.117058,0.009223,-0.108995,-0.146029
2.068213,2,0.044166,0.000000,0.117040,0.046107,0.001230,0.117493,0.009572,0.109230,-0.147039
2.068213,3,0.044166,0.000000,0.117040,0.044624,-0.001398,0.117976,0.006982,-0.109398,-0.145329
2.071573,0,0.044208,0.000000,0.117258,0.044698,0.001015,0.117320,0.003621,0.109015,-0.146396
2.071573,1,0.044208,0.000000,0.117258,0.046590,-0.000994,0.117278,0.009265,-0.108994,-0.145809
2.071573,2,0.044208,0.000000,0.117258,0.046155,0.001233,0.117736,0.009619,0.109233,-0.146795
2.071573,3,0.044208,0.000000,0.117258,0.044658,-0.001396,0.118188,0.007016,-0.109396,-0.145117
2.074778,0,0.044247,0.000000,0.117466,0.044751,0.001014,0.117552,0.003674,0.109014,-0.146164
2.074778,1,0.044247,0.000000,0.117466,0.046615,-0.000988,0.117483,0.009290,-0.108988,-0.145603
2.074778,2,0.044247,0.000000,0.117466,0.046181,0.001231,0.117942,0.009645,0.109231,-0.146590
2.074778,3,0.044247,0.000000,0.117466,0.044699,-0.001394,0.118397,0.007057,-0.109394,-0.144908
2.078469,0,0.044292,0.000000,0.117705,0.044800,0.001008,0.117753,0.003723,0.109008,-0.145963
2.078469,1,0.044292,0.000000,0.117705,0.046646,-0.000982,0.117702,0.009321,-0.108982,-0.145384
2.078469,2,0.044292,0.000000,0.117705,0.046227,0.001234,0.118182,0.009691,0.109234,-0.146349
2.078469,3,0.044292,0.000000,0.117705,0.044753,-0.001391,0.118641,0.007111,-0.109391,-0.144665
2.082427,0,0.044340,0.000000,0.117960,0.044852,0.001011,0.118012,0.003775,0.109011,-0.145704
2.082427,1,0.044340,0.000000,0.117960,0.046685,-0.000989,0.117976,0.009360,-0.108989,-0.145110
2.082427,2,0.044340,0.000000,0.117960,0.046269,0.001231,0.118440,0.009733,0.109231,-0.146092
2.082427,3,0.044340,0.000000,0.117960,0.044805,-0.001402,0.118918,0.007163,-0.109402,-0.144387
2.085226,0,0.044373,0.000000,0.118140,0.044915,0.001009,0.118261,0.003837,0.109009,-0.145455
2.085226,1,0.044373,0.000000,0.118140,0.046728,-0.000987,0.118206,0.009403,-0.108987,-0.144880
2.085226,2,0.044373,0.000000,0.118140,0.046308,0.001234,0.118649,0.009773,0.109234,-0.145882
2.085226,3,0.044373,0.000000,0.118140,0.044842,-0.001396,0.119106,0.007200,-0.109396,-0.144199
2.088306,0,0.044411,0.000000,0.118338,0.044955,0.001008,0.118458,0.003878,0.109008,-0.145257
2.088306,1,0.044411,0.000000,0.118338,0.046761,-0.000981,0.118412,0.009436,-0.108981,-0.144674
2.088306,2,0.044411,0.000000,0.118338,0.046342,0.001228,0.118848,0.009806,0.109228,-0.145683
2.088306,3,0.044411,0.000000,0.118338,0.044889,-0.001385,0.119312,0.007247,-0.109385,-0.143993
2.091370,0,0.044447,0.000000,0.118534,0.044995,0.001011,0.118659,0.003918,0.109011,-0.145056
2.091370,1,0.044447,0.000000,0.118534,0.046794,-0.000989,0.118628,0.009469,-0.108989,-0.144458
2.091370,2,0.044447,0.000000,0.118534,0.046376,0.001231,0.119054,0.009840,0.109231,-0.145477
2.091370,3,0.044447,0.000000,0.118534,0.044936,-0.001387,0.119539,0.007294,-0.109387,-0.143766
2.094407,0,0.044484,0.000000,0.118728,0.045035,0.001005,0.118854,0.003958,0.109005,-0.144862
2.094407,1,0.044484,0.000000,0.118728,0.046826,-0.000979,0.118811,0.009502,-0.108979,-0.144275
2.094407,2,0.044484,0.000000,0.118728,0.046409,0.001233,0.119250,0.009873,0.109233,-0.145282
2.094407,3,0.044484,0.000000,0.118728,0.044971,-0.001390,0.119747,0.007329,-0.109390,-0.143558
2.097687,0,0.044523,0.000000,0.118937,0.045083,0.001003,0.119065,0.004006,0.109003,-0.144650
2.097687,1,0.044523,0.000000,0.118937,0.046850,-0.000982,0.119013,0.009526,-0.108982,-0.144073
2.097687,2,0.044523,0.000000,0.118937,0.046444,0.001232,0.119446,0.009908,0.109232,-0.145086
2.097687,3,0.044523,0.000000,0.118937,0.045024,-0.001388,0.119964,0.007382,-0.109388,-0.143341
2.100734,0,0.044559,0.000000,0.119131,0.045117,0.001011,0.119283,0.004040,0.109011,-0.144432
2.100734,1,0.044559,0.000000,0.119131,0.046875,-0.000980,0.119221,0.009550,-0.108980,-0.143865
2.100734,2,0.044559,0.000000,0.119131,0.046476,0.001226,0.119652,0.009941,0.109226,-0.144880
2.100734,3,0.044559,0.000000,0.119131,0.045073,-0.001390,0.120184,0.007431,-0.109390,-0.143121
2.103548,0,0.044592,0.000000,0.119309,0.045165,0.001000,0.119481,0.004088,0.109000,-0.144234
2.103548,1,0.044592,0.000000,0.119309,0.046900,-0.000979,0.119413,0.009575,-0.108979,-0.143673
2.103548,2,0.044592,0.000000,0.119309,0.046523,0.001228,0.119859,0.009987,0.109228,-0.144673
2.103548,3,0.044592,0.000000,0.119309,0.045119,-0.001379,0.120363,0.007477,-0.109379,-0.142942
2.106338,0,0.044625,0.000000,0.119486,0.045184,0.000999,0.119655,0.004107,0.108999,-0.144061
2.106338,1,0.044625,0.000000,0.119486,0.046917,-0.000974,0.119585,0.009592,-0.108974,-0.143502
2.106338,2,0.044625,0.000000,0.119486,0.046559,0.001231,0.120052,0.010023,0.109231,-0.144480
2.106338,3,0.044625,0.000000,0.119486,0.045150,-0.001382,0.120538,0.007508,-0.109382,-0.142768
2.109213,0,0.044659,0.000000,0.119667,0.045232,0.000998,0.119843,0.004155,0.108998,-0.143873
2.109213,1,0.044659,0.000000,0.119667,0.046942,-0.000985,0.119776,0.009617,-0.108985,-0.143310
2.109213,2,0.044659,0.000000,0.119667,0.046591,0.001229,0.120241,0.010055,0.109229,-0.144291
2.109213,3,0.044659,0.000000,0.119667,0.045179,-0.001376,0.120709,0.007537,-0.109376,-0.142596
2.113603,0,0.044711,0.000000,0.119944,0.045270,0.000997,0.120044,0.004193,0.108997,-0.143672
2.113603,1,0.044711,0.000000,0.119944,0.046976,-0.000975,0.120000,0.009651,-0.108975,-0.143086
2.113603,2,0.044711,0.000000,0.119944,0.046641,0.001232,0.120502,0.010105,0.109232,-0.144029
2.113603,3,0.044711,0.000000,0.119944,0.045234,-0.001374,0.120956,0.007591,-0.109374,-0.142349
2.117845,0,0.044760,0.000000,0.120210,0.045317,0.001003,0.120347,0.004240,0.109003,-0.143368
2.117845,1,0.044760,0.000000,0.120210,0.047004,-0.000978,0.120256,0.009680,-0.108978,-0.142830
2.117845,2,0.044760,0.000000,0.120210,0.046696,0.001234,0.120791,0.010160,0.109234,-0.143740
2.117845,3,0.044760,0.000000,0.120210,0.045285,-0.001380,0.121221,0.007642,-0.109380,-0.142085
2.121814,0,0.044807,0.000000,0.120458,0.045363,0.001001,0.120606,0.004286,0.109001,-0.143109
2.121814,1,0.044807,0.000000,0.120458,0.047033,-0.000972,0.120490,0.009708,-0.108972,-0.142597
2.121814,2,0.044807,0.000000,0.120458,0.046745,0.001231,0.121046,0.010209,0.109231,-0.143485
2.121814,3,0.044807,0.000000,0.120458,0.045322,-0.001386,0.121457,0.007680,-0.109386,-0.141848
2.124742,0,0.044841,0.000000,0.120641,0.045407,0.001000,0.120855,0.004330,0.109000,-0.142860
2.124742,1,0.044841,0.000000,0.120641,0.047052,-0.000979,0.120701,0.009727,-0.108979,-0.142385
2.124742,2,0.044841,0.000000,0.120641,0.046775,0.001230,0.121242,0.010239,0.109230,-0.143289
2.124742,3,0.044841,0.000000,0.120641,0.045353,-0.001384,0.121628,0.007711,-0.109384,-0.141677
2.128975,0,0.044890,0.000000,0.120904,0.045434,0.000998,0.121026,0.004357,0.108998,-0.142690
2.128975,1,0.044890,0.000000,0.120904,0.047095,-0.000978,0.120915,0.009771,-0.108978,-0.142171
2.128975,2,0.044890,0.000000,0.120904,0.046826,0.001223,0.121481,0.010290,0.109223,-0.143051
2.128975,3,0.044890,0.000000,0.120904,0.045409,-0.001395,0.121896,0.007767,-0.109395,-0.141409
2.132424,0,0.044929,0.000000,0.121118,0.045485,0.000996,0.121323,0.004408,0.108996,-0.142393
2.132424,1,0.044929,0.000000,0.121118,0.047130,-0.000976,0.121173,0.009805,-0.108976,-0.141914
2.132424,2,0.044929,0.000000,0.121118,0.046866,0.001221,0.121725,0.010330,0.109221,-0.142807
2.132424,3,0.044929,0.000000,0.121118,0.045457,-0.001397,0.122116,0.007815,-0.109397,-0.141189
2.135185,0,0.044961,0.000000,0.121289,0.045518,0.000995,0.121531,0.004441,0.108995,-0.142185
2.135185,1,0.044961,0.000000,0.121289,0.047153,-0.000975,0.121351,0.009828,-0.108975,-0.141735
2.135185,2,0.044961,0.000000,0.121289,0.046892,0.001224,0.121897,0.010356,0.109224,-0.142635
2.135185,3,0.044961,0.000000,0.121289,0.045495,-0.001400,0.122288,0.007853,-0.109400,-0.141017
2.137986,0,0.044993,0.000000,0.121462,0.045538,0.001007,0.121708,0.004461,0.109007,-0.142008
2.137986,1,0.044993,0.000000,0.121462,0.047185,-0.000969,0.121527,0.009860,-0.108969,-0.141559
2.137986,2,0.044993,0.000000,0.121462,0.046927,0.001231,0.122083,0.010391,0.109231,-0.142449
2.137986,3,0.044993,0.000000,0.121462,0.045534,-0.001398,0.122477,0.007892,-0.109398,-0.140828
2.142156,0,0.045040,0.000000,0.121719,0.045572,0.001001,0.121899,0.004495,0.109001,-0.141817
2.142156,1,0.045040,0.000000,0.121719,0.047219,-0.000972,0.121743,0.009895,-0.108972,-0.141343
2.142156,2,0.045040,0.000000,0.121719,0.046974,0.001229,0.122324,0.010438,0.109229,-0.142208
2.142156,3,0.045040,0.000000,0.121719,0.045603,-0.001404,0.122753,0.007961,-0.109404,-0.140552
2.144998,0,0.045073,0.000000,0.121893,0.045610,0.000999,0.122151,0.004533,0.108999,-0.141564
2.144998,1,0.045073,0.000000,0.121893,0.047261,-0.000966,0.121978,0.009936,-0.108966,-0.141108
2.144998,2,0.045073,0.000000,0.121893,0.047008,0.001232,0.122524,0.010473,0.109232,-0.142008
2.144998,3,0.045073,0.000000,0.121893,0.045638,-0.001398,0.122921,0.007996,-0.109398,-0.140384
2.148174,0,0.045109,0.000000,0.122087,0.045643,0.000994,0.122339,0.004566,0.108994,-0.141376
2.148174,1,0.045109,0.000000,0.122087,0.047297,-0.000969,0.122177,0.009972,-0.108969,-0.140909
2.148174,2,0.045109,0.000000,0.122087,0.047048,0.001234,0.122734,0.010512,0.109234,-0.141798
2.148174,3,0.045109,0.000000,0.122087,0.045695,-0.001408,0.123149,0.008053,-0.109408,-0.140156
2.151278,0,0.045144,0.000000,0.122277,0.045664,0.000997,0.122537,0.004587,0.108997,-0.141179
2.151278,1,0.045144,0.000000,0.122277,0.047333,-0.000972,0.122387,0.010008,-0.108972,-0.140699
2.151278,2,0.045144,0.000000,0.122277,0.047085,0.001228,0.122924,0.010549,0.109228,-0.141608
2.151278,3,0.045144,0.000000,0.122277,0.045727,-0.001402,0.123338,0.008085,-0.109402,-0.139967
2.154473,0,0.045180,0.000000,0.122472,0.045703,0.000999,0.122735,0.004625,0.108999,-0.140981
2.154473,1,0.045180,0.000000,0.122472,0.047371,-0.000966,0.122577,0.010046,-0.108966,-0.140509
2.154473,2,0.045180,0.000000,0.122472,0.047124,0.001235,0.123127,0.010588,0.109235,-0.141404
2.154473,3,0.045180,0.000000,0.122472,0.045761,-0.001400,0.123534,0.008119,-0.109400,-0.139772
2.157772,0,0.045216,0.000000,0.122672,0.045727,0.001002,0.122939,0.004650,0.109002,-0.140776
2.157772,1,0.045216,0.000000,0.122672,0.047406,-0.000965,0.122791,0.010081,-0.108965,-0.140295
2.157772,2,0.045216,0.000000,0.122672,0.047163,0.001229,0.123331,0.010627,0.109229,-0.141200
2.157772,3,0.045216,0.000000,0.122672,0.045805,-0.001398,0.123733,0.008163,-0.109398,-0.139572
2.160892,0,0.045251,0.000000,0.122861,0.045769,0.001001,0.123148,0.004692,0.109001,-0.140568
2.160892,1,0.045251,0.000000,0.122861,0.047444,-0.000963,0.123011,0.010119,-0.108963,-0.140075
2.160892,2,0.045251,0.000000,0.122861,0.047198,0.001227,0.123538,0.010662,0.109227,-0.140994
2.160892,3,0.045251,0.000000,0.122861,0.045845,-0.001400,0.123919,0.008203,-0.109400,-0.139386
2.163886,0,0.045285,0.000000,0.123042,0.045800,0.000999,0.123346,0.004723,0.108999,-0.140370
2.163886,1,0.045285,0.000000,0.123042,0.047476,-0.000962,0.123201,0.010151,-0.108962,-0.139885
2.163886,2,0.045285,0.000000,0.123042,0.047227,0.001221,0.123710,0.010691,0.109221,-0.140821
2.163886,3,0.045285,0.000000,0.123042,0.045878,-0.001407,0.124101,0.008236,-0.109407,-0.139204
2.167139,0,0.045321,0.000000,0.123237,0.045830,0.001002,0.123544,0.004753,0.109002,-0.140172
2.167139,1,0.045321,0.000000,0.123237,0.047503,-0.000965,0.123400,0.010178,-0.108965,-0.139686
